UserId,Model,Archetype,Support_History_Count,Heldout_Positive_Count,Candidate_Count,TopK_MovieIds,Precision@10,Recall@10,NDCG@10,Novelty@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Hits@10
1000175,NonLocal_Hybrid,D_Localist,19,2,1000,164260|1203|148626|25881|31374|72624|2618|114028|26113|1236,0.0,0.0,0.0,0.0,1,3,1.0,0
1000175,Localized_Hybrid,D_Localist,19,2,1000,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000176,CF,D_Localist,23,3,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000176,CBF,D_Localist,23,3,998,110593|104451|6150|77831|165895|83976|73744|100370|4119|75816,0.0,0.0,0.0,0.0,1,2,1.0,0
1000176,NonLocal_Hybrid,D_Localist,23,3,998,1203|1193|2959|1704|164260|318|2329|112552|6650|148626,0.0,0.0,0.0,0.0,1,3,1.0,0
1000176,Localized_Hybrid,D_Localist,23,3,998,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000177,CF,D_Localist,20,4,1003,318|1203|858|50|527|1193|107130|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000177,CBF,D_Localist,20,4,1003,118538|88040|5208|149011|75813|51265|38992|4242|149|26784,0.0,0.0,0.0,0.0,1,7,1.0,0
1000177,NonLocal_Hybrid,D_Localist,20,4,1003,1203|318|50|1193|107130|593|2959|116136|858|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000177,Localized_Hybrid,D_Localist,20,4,1003,1203|1193|107130|2959|116136|1704|34482|2329|112552|104944,0.0,0.0,0.0,0.0,1,1,1.0,0
1000178,CF,D_Localist,20,3,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000178,CBF,D_Localist,20,3,999,110593|104451|6150|165895|83976|116752|4119|104491|47148|118834,0.0,0.0,0.0,0.0,1,2,1.0,0
1000178,NonLocal_Hybrid,D_Localist,20,3,999,1203|1193|2959|6650|148626|45642|1704|128912|2618|2329,0.0,0.0,0.0,0.0,1,3,1.0,0
1000178,Localized_Hybrid,D_Localist,20,3,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000179,CF,D_Localist,25,7,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000179,CBF,D_Localist,25,7,1002,106542|57453|27232|6931|110593|77831|155659|116752|155665|100370,0.0,0.0,0.0,0.0,1,3,1.0,0
1000179,NonLocal_Hybrid,D_Localist,25,7,1002,1203|1193|2959|1704|318|2329|112552|164260|78921|2858,0.0,0.0,0.0,0.0,1,3,1.0,0
1000179,Localized_Hybrid,D_Localist,25,7,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000181,CF,D_Localist,28,5,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000181,CBF,D_Localist,28,5,1002,106542|57453|27232|6931|27658|110593|6150|77831|116752|4119,0.0,0.0,0.0,0.0,1,4,1.0,0
1000181,NonLocal_Hybrid,D_Localist,28,5,1002,1203|164260|78921|1193|148626|25881|78646|128912|31374|318,0.0,0.0,0.0,0.0,1,4,1.0,0
1000181,Localized_Hybrid,D_Localist,28,5,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000182,CF,D_Localist,29,7,1005,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000182,CBF,D_Localist,29,7,1005,40964|4410|4524|6699|160358|146232|3554|175589|5706|106542,0.0,0.0,0.0,0.0,1,4,1.0,0
1000182,NonLocal_Hybrid,D_Localist,29,7,1005,1203|8232|356|1193|128862|2959|148626|57453|1704|4183,0.0,0.0,0.0,0.0,1,5,1.0,0
1000182,Localized_Hybrid,D_Localist,29,7,1005,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000183,CF,D_Localist,27,5,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000183,CBF,D_Localist,27,5,1002,104451|6150|77831|73744|116752|100370|4119|75816|104491|47148,0.0,0.0,0.0,0.0,1,2,1.0,0
1000183,NonLocal_Hybrid,D_Localist,27,5,1002,318|1203|78921|6650|148626|45642|25881|78646|72624|2618,0.0,0.0,0.0,0.0,1,4,1.0,0
1000183,Localized_Hybrid,D_Localist,27,5,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000184,CF,D_Localist,21,3,995,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000184,CBF,D_Localist,21,3,995,106542|57453|27232|6931|8330|26842|8628|697|4956|105338,0.0,0.0,0.0,0.0,1,4,1.0,0
1000184,NonLocal_Hybrid,D_Localist,21,3,995,1203|57453|2905|78921|148626|25881|78646|356|2324|1193,0.0,0.0,0.0,0.2,3,6,0.8,0
1000184,Localized_Hybrid,D_Localist,21,3,995,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000185,CF,D_Localist,20,3,1000,318|1203|858|50|527|1193|107130|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000185,CBF,D_Localist,20,3,1000,159749|104453|159751|159753|26634|114702|100368|100372|2069|2071,0.0,0.0,0.0,0.0,1,1,1.0,0
1000185,NonLocal_Hybrid,D_Localist,20,3,1000,1203|1193|107130|2959|116136|1704|2329|112552|112473|104944,0.0,0.0,0.0,0.0,1,1,1.0,0
1000185,Localized_Hybrid,D_Localist,20,3,1000,1203|1193|107130|2959|116136|1704|2329|112552|112473|104944,0.0,0.0,0.0,0.0,1,1,1.0,0
1000186,CF,D_Localist,24,3,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000186,CBF,D_Localist,24,3,998,8194|90116|92167|92188|92200|8236|8261|8262|55373|133199,0.0,0.0,0.0,0.0,1,1,1.0,0
1000186,NonLocal_Hybrid,D_Localist,24,3,998,1203|1193|2959|116136|1704|318|2329|112552|2858|134115,0.0,0.0,0.0,0.0,1,2,1.0,0
1000186,Localized_Hybrid,D_Localist,24,3,998,1203|1193|2959|116136|1704|2329|112552|2858|134115|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000187,CF,D_Localist,20,3,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000187,CBF,D_Localist,20,3,998,106542|57453|27232|6931|172197|4764|27658|1658|6154|133771,0.0,0.0,0.0,0.0,1,7,1.0,0
1000187,NonLocal_Hybrid,D_Localist,20,3,998,1203|318|8232|1193|356|57453|50|2959|128862|1704,0.0,0.0,0.0,0.0,1,6,1.0,0
1000187,Localized_Hybrid,D_Localist,20,3,998,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000188,CF,D_Localist,26,6,1006,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000188,CBF,D_Localist,26,6,1006,6150|165895|83976|77831|73744|116752|100370|2073|75816|47148,0.0,0.0,0.0,0.0,1,2,1.0,0
1000188,NonLocal_Hybrid,D_Localist,26,6,1006,1203|318|78921|148626|1193|25881|78646|128912|31374|72624,0.0,0.0,0.0,0.0,1,4,1.0,0
1000188,Localized_Hybrid,D_Localist,26,6,1006,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000190,CF,D_Localist,25,6,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000190,CBF,D_Localist,25,6,1002,92165|165895|83976|116752|100370|4119|2073|47148|161842|118834,0.0,0.0,0.0,0.0,1,2,1.0,0
1000190,NonLocal_Hybrid,D_Localist,25,6,1002,164260|148626|45642|128912|2618|356|1236|1279|64511|109374,0.0,0.0,0.0,0.0,1,3,1.0,0
1000190,Localized_Hybrid,D_Localist,25,6,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000191,CF,D_Localist,28,6,1003,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000191,CBF,D_Localist,28,6,1003,135168|30723|151557|137226|26634|137228|145418|141329|26641|30742,0.0,0.0,0.0,0.0,1,1,1.0,0
1000191,NonLocal_Hybrid,D_Localist,28,6,1003,1203|318|1193|26756|50|2959|143990|1704|135166|858,0.0,0.0,0.0,0.0,1,3,1.0,0
1000191,Localized_Hybrid,D_Localist,28,6,1003,1203|1193|26756|2959|143990|1704|135166|2329|112552|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000192,CF,D_Localist,17,5,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000192,CBF,D_Localist,17,5,999,110593|104451|92165|116752|2073|104491|47148|118834|106549|30781,0.0,0.0,0.0,0.0,1,2,1.0,0
1000192,NonLocal_Hybrid,D_Localist,17,5,999,1203|1193|2959|164260|356|1704|148626|25881|31374|2329,0.0,0.0,0.0,0.0,1,3,1.0,0
1000192,Localized_Hybrid,D_Localist,17,5,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000194,CF,D_Localist,21,5,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000194,CBF,D_Localist,21,5,1004,129032|145418|141329|147495|8236|170040|6207|145476|8261|8262,0.0,0.0,0.0,0.0,1,1,1.0,0
1000194,NonLocal_Hybrid,D_Localist,21,5,1004,1203|1193|2959|143990|1704|2329|112552|2858|129032|134115,0.0,0.0,0.0,0.0,1,1,1.0,0
1000194,Localized_Hybrid,D_Localist,21,5,1004,1203|1193|2959|143990|1704|2329|112552|2858|129032|134115,0.0,0.0,0.0,0.0,1,1,1.0,0
1000196,CF,D_Localist,24,4,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000196,CBF,D_Localist,24,4,1004,77831|165895|116752|100370|75816|104491|47148|106549|135222|26691,0.0,0.0,0.0,0.0,1,2,1.0,0
1000196,NonLocal_Hybrid,D_Localist,24,4,1004,1203|148626|45642|78646|128912|31374|72624|3462|114028|26113,0.0,0.0,0.0,0.0,1,3,1.0,0
1000196,Localized_Hybrid,D_Localist,24,4,1004,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000198,CF,D_Localist,25,6,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000198,CBF,D_Localist,25,6,1002,145418|77837|114702|83986|2069|2071|2074|172069|172071|147495,0.0,0.0,0.0,0.0,1,1,1.0,0
1000198,NonLocal_Hybrid,D_Localist,25,6,1002,1203|1193|2959|116136|1704|2329|112552|78235|2858|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000198,Localized_Hybrid,D_Localist,25,6,1002,1203|1193|2959|116136|1704|2329|112552|78235|2858|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000199,CF,D_Localist,25,4,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000199,CBF,D_Localist,25,4,1004,75813|51265|38992|4242|149|26784|2280|168330|6708|170589,0.0,0.0,0.0,0.0,1,5,1.0,0
1000199,NonLocal_Hybrid,D_Localist,25,4,1004,318|1203|50|858|1193|593|2959|143990|1221|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000199,Localized_Hybrid,D_Localist,25,4,1004,1203|1193|2959|143990|1704|135166|2329|112552|2858|134115,0.0,0.0,0.0,0.0,1,1,1.0,0
