Track,Lambda,UserId,Archetype,Precision@10,Precision@10_Ceiling,Recall@10,HR@10,MRR@10,NDCG@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Preference_Escape@10
synthetic,0.05,900310,bollywood,0.1,0.6,0.1667,1.0,0.25,0.1303,2,8,0.9,0.1
synthetic,0.1,900310,bollywood,0.1,0.6,0.1667,1.0,0.25,0.1303,2,8,0.9,0.1
synthetic,0.15,900310,bollywood,0.1,0.6,0.1667,1.0,0.2,0.1171,2,8,0.9,0.1
synthetic,0.2,900310,bollywood,0.1,0.6,0.1667,1.0,0.2,0.1171,1,9,1.0,0.0
synthetic,0.3,900310,bollywood,0.1,0.6,0.1667,1.0,0.1667,0.1078,2,9,1.0,0.0
synthetic,0.4,900310,bollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,2,9,1.0,0.0
synthetic,0.5,900310,bollywood,0.1,0.6,0.1667,1.0,0.1667,0.1078,2,9,1.0,0.0
synthetic,0.0,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.05,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.1,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.15,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.4,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900311,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.0,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,5,9,0.6,0.4
synthetic,0.05,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,2,8,0.9,0.1
synthetic,0.1,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,2,8,0.9,0.1
synthetic,0.15,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.2,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900312,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,6,0.7,0.3
synthetic,0.05,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,5,0.8,0.2
synthetic,0.1,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,5,0.8,0.2
synthetic,0.15,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,7,0.9,0.1
synthetic,0.2,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.3,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.4,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.5,900313,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.0,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,5,8,0.4,0.6
synthetic,0.05,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,4,8,0.5,0.5
synthetic,0.1,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,3,9,0.6,0.4
synthetic,0.15,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,3,9,0.6,0.4
synthetic,0.2,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,2,9,0.7,0.3
synthetic,0.3,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,2,9,0.8,0.2
synthetic,0.4,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,2,8,0.9,0.1
synthetic,0.5,900314,mixed,0.0,0.6,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.0,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,5,6,0.6,0.4
synthetic,0.05,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,4,6,0.7,0.3
synthetic,0.1,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,4,6,0.7,0.3
synthetic,0.15,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,4,6,0.7,0.3
synthetic,0.2,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,3,5,0.9,0.1
synthetic,0.3,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,2,5,1.0,0.0
synthetic,0.4,900315,korean,0.0,0.8,0.0,0.0,0.0,0.0,2,6,1.0,0.0
synthetic,0.5,900315,korean,0.1,0.8,0.125,1.0,0.1111,0.0761,1,8,1.0,0.0
synthetic,0.0,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4144,2,11,1.0,0.0
synthetic,0.05,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4144,2,11,1.0,0.0
synthetic,0.1,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4144,2,11,1.0,0.0
synthetic,0.15,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4144,2,11,1.0,0.0
synthetic,0.2,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4415,2,11,1.0,0.0
synthetic,0.3,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4415,1,11,1.0,0.0
synthetic,0.4,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4415,1,11,1.0,0.0
synthetic,0.5,900316,anime,0.2,0.4,0.5,1.0,0.5,0.4144,1,11,1.0,0.0
synthetic,0.0,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,4,11,0.5,0.5
synthetic,0.05,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,4,11,0.5,0.5
synthetic,0.1,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,4,11,0.5,0.5
synthetic,0.15,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,0.2,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900317,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,0.9,0.1
synthetic,0.05,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.1,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.15,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900318,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900319,anime,0.2,0.4,0.5,1.0,0.25,0.2983,3,10,0.9,0.1
synthetic,0.05,900319,anime,0.2,0.4,0.5,1.0,0.25,0.3191,3,9,0.9,0.1
synthetic,0.1,900319,anime,0.2,0.4,0.5,1.0,0.25,0.3191,2,9,1.0,0.0
synthetic,0.15,900319,anime,0.2,0.4,0.5,1.0,0.25,0.3191,2,9,1.0,0.0
synthetic,0.2,900319,anime,0.2,0.4,0.5,1.0,0.25,0.3191,2,9,1.0,0.0
synthetic,0.3,900319,anime,0.2,0.4,0.5,1.0,0.3333,0.3462,2,9,1.0,0.0
synthetic,0.4,900319,anime,0.2,0.4,0.5,1.0,0.5,0.3973,2,11,1.0,0.0
synthetic,0.5,900319,anime,0.3,0.4,0.75,1.0,0.5,0.4939,2,12,1.0,0.0
synthetic,0.0,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.05,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.1,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.15,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.2,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.3,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.4,900320,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,8,1.0,0.0
synthetic,0.5,900320,hollywood,0.1,0.4,0.25,1.0,0.25,0.1681,1,8,1.0,0.0
synthetic,0.0,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.05,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.1,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.15,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.2,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.3,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.4,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900321,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.0,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.05,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.1,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.15,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900322,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.05,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.1,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.15,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,7,1.0,0.0
synthetic,0.5,900323,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,7,1.0,0.0
synthetic,0.0,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,3,14,0.8,0.2
synthetic,0.05,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,3,14,0.9,0.1
synthetic,0.1,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,3,14,0.9,0.1
synthetic,0.15,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,3,14,0.9,0.1
synthetic,0.2,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.3,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.4,900324,korean,0.0,0.3,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.5,900324,korean,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.0,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.05,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.1,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.15,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.2,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.5,900325,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.05,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.1,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.15,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900326,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.05,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.1,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.15,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.4,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900327,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.0,900328,anime,0.1,0.3,0.3333,1.0,0.125,0.148,2,10,1.0,0.0
synthetic,0.05,900328,anime,0.1,0.3,0.3333,1.0,0.125,0.148,2,10,1.0,0.0
synthetic,0.1,900328,anime,0.1,0.3,0.3333,1.0,0.125,0.148,2,10,1.0,0.0
synthetic,0.15,900328,anime,0.1,0.3,0.3333,1.0,0.125,0.148,2,10,1.0,0.0
synthetic,0.2,900328,anime,0.1,0.3,0.3333,1.0,0.1111,0.1413,2,10,1.0,0.0
synthetic,0.3,900328,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.4,900328,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900328,anime,0.0,0.3,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900329,anime,0.1,0.4,0.25,1.0,1.0,0.3904,2,9,1.0,0.0
synthetic,0.05,900329,anime,0.1,0.4,0.25,1.0,1.0,0.3904,2,9,1.0,0.0
synthetic,0.1,900329,anime,0.2,0.4,0.5,1.0,1.0,0.5032,2,9,1.0,0.0
synthetic,0.15,900329,anime,0.2,0.4,0.5,1.0,1.0,0.5079,2,9,1.0,0.0
synthetic,0.2,900329,anime,0.2,0.4,0.5,1.0,1.0,0.5079,2,8,1.0,0.0
synthetic,0.3,900329,anime,0.1,0.4,0.25,1.0,1.0,0.3904,2,9,1.0,0.0
synthetic,0.4,900329,anime,0.1,0.4,0.25,1.0,0.5,0.2463,2,8,1.0,0.0
synthetic,0.5,900329,anime,0.1,0.4,0.25,1.0,0.3333,0.1952,2,9,1.0,0.0
synthetic,0.0,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,9,1.0,0.0
synthetic,0.05,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,9,1.0,0.0
synthetic,0.1,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,9,1.0,0.0
synthetic,0.15,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,9,1.0,0.0
synthetic,0.2,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,7,1.0,0.0
synthetic,0.3,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,7,1.0,0.0
synthetic,0.4,900330,bollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,2,9,1.0,0.0
synthetic,0.5,900330,bollywood,0.2,0.3,0.6667,1.0,1.0,0.6364,2,10,1.0,0.0
synthetic,0.0,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.05,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.1,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.15,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.2,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.5,900331,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.05,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.1,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.4,900332,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.5,900332,bollywood,0.1,0.4,0.25,1.0,0.1111,0.1175,2,12,1.0,0.0
synthetic,0.0,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,3,11,0.9,0.1
synthetic,0.05,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,3,11,0.9,0.1
synthetic,0.1,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,3,11,0.9,0.1
synthetic,0.15,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.2,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.3,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.4,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,1,12,1.0,0.0
synthetic,0.5,900333,anime,0.0,0.2,0.0,0.0,0.0,0.0,1,12,1.0,0.0
synthetic,0.0,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.05,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.1,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.15,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.5,900334,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.05,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.1,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.15,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.2,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.3,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.4,900335,anime,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.5,900335,anime,0.0,0.3,0.0,0.0,0.0,0.0,1,11,1.0,0.0
synthetic,0.0,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,3,11,0.9,0.1
synthetic,0.05,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,3,11,0.9,0.1
synthetic,0.1,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,2,11,1.0,0.0
synthetic,0.15,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,2,11,1.0,0.0
synthetic,0.2,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,2,11,1.0,0.0
synthetic,0.3,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,1,11,1.0,0.0
synthetic,0.4,900336,anime,0.1,0.7,0.1429,1.0,0.3333,0.1374,1,12,1.0,0.0
synthetic,0.5,900336,anime,0.2,0.7,0.2857,1.0,0.25,0.1978,1,12,1.0,0.0
synthetic,0.0,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,13,0.8,0.2
synthetic,0.05,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,12,1.0,0.0
synthetic,0.1,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,12,1.0,0.0
synthetic,0.15,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.2,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.3,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.4,900337,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,13,1.0,0.0
synthetic,0.5,900337,bollywood,0.1,0.5,0.2,1.0,0.2,0.1312,2,11,1.0,0.0
synthetic,0.0,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,3,12,0.9,0.1
synthetic,0.05,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.1,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.15,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.2,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.3,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.4,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.5,900338,anime,0.0,0.3,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.0,900339,korean,0.1,0.5,0.2,1.0,0.5,0.214,3,7,0.8,0.2
synthetic,0.05,900339,korean,0.1,0.5,0.2,1.0,0.5,0.214,3,7,0.8,0.2
synthetic,0.1,900339,korean,0.1,0.5,0.2,1.0,1.0,0.3392,2,7,0.9,0.1
synthetic,0.15,900339,korean,0.1,0.5,0.2,1.0,1.0,0.3392,2,7,0.9,0.1
synthetic,0.2,900339,korean,0.1,0.5,0.2,1.0,1.0,0.3392,2,8,1.0,0.0
synthetic,0.3,900339,korean,0.1,0.5,0.2,1.0,0.5,0.214,2,8,1.0,0.0
synthetic,0.4,900339,korean,0.2,0.5,0.4,1.0,0.2,0.2333,2,11,1.0,0.0
synthetic,0.5,900339,korean,0.2,0.5,0.4,1.0,0.1667,0.2189,2,10,1.0,0.0
synthetic,0.0,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.05,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.1,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.15,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.2,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.3,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.4,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.5,900340,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.0,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,9,0.8,0.2
synthetic,0.05,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,9,0.8,0.2
synthetic,0.1,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,11,1.0,0.0
synthetic,0.15,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900341,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900342,anime,0.2,0.5,0.4,1.0,1.0,0.4413,3,8,0.9,0.1
synthetic,0.05,900342,anime,0.2,0.5,0.4,1.0,1.0,0.4413,3,8,0.9,0.1
synthetic,0.1,900342,anime,0.2,0.5,0.4,1.0,1.0,0.4522,2,8,1.0,0.0
synthetic,0.15,900342,anime,0.2,0.5,0.4,1.0,1.0,0.4522,2,9,1.0,0.0
synthetic,0.2,900342,anime,0.2,0.5,0.4,1.0,1.0,0.46,2,9,1.0,0.0
synthetic,0.3,900342,anime,0.3,0.5,0.6,1.0,1.0,0.5684,2,9,1.0,0.0
synthetic,0.4,900342,anime,0.3,0.5,0.6,1.0,1.0,0.5543,1,10,1.0,0.0
synthetic,0.5,900342,anime,0.2,0.5,0.4,1.0,1.0,0.4462,1,9,1.0,0.0
synthetic,0.0,900343,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,11,0.7,0.3
